latitude,longitude,elevation,slope,country,state,ore,gangue,dep_type,hrock_type,arock_type,ore_ctrl,commod1
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
24.04927,86.03019,322.0,2.2319062,India,Bihar,,,,,,,
21.40951,79.40036,324.0,1.3608923,India,Maharashtra,,,,,,,
21.99947,79.00038,687.0,8.772482,India,Maharashtra,,,,,,,Manganese
9.91729,98.66655,455.0,13.961645,Burma,,,,,,,,
9.91729,98.66655,455.0,13.961645,Burma,,,,,,,,
9.91729,98.66655,455.0,13.961645,Burma,,,,,,,,
23.7493,86.86016,129.0,3.556597,India,West Bengal,,,,,,,
14.75012,97.49988,0.0,0.0,Burma,,,,,,,,
14.75012,97.49988,0.0,0.0,Burma,,,,,,,,
22.07444,85.4102,571.0,2.9543824,India,Orissa,,,,,,,
24.9992,86.0002,58.0,3.2037961,India,Bihar,,,,,,,Iron
12.66702,99.49983,332.0,10.309202,Burma,,,,,,,,
21.75947,85.14021,842.0,10.167229,India,Orissa,,,,,,,
22.75938,85.5602,294.0,1.0057025,India,Bihar,,,,,,,
11.9504,78.96035,149.0,3.972459,India,,,,,,,,
12.63033,78.33037,548.0,6.0069637,India,,,,,,,,
21.32952,79.41036,300.0,2.9843724,India,Maharashtra,,,,,,,
15.49176,74.05048,42.0,11.61514,India,Goa,,,,,,,Iron
22.5094,86.43017,223.0,4.8738713,India,Bihar,,,,,,,
22.05944,85.4002,562.0,12.917919,India,Orissa,,,,,,,
14.30016,98.53315,285.0,4.167365,Burma,,,,,,,,
22.13944,85.5002,580.0,7.4982166,India,Orissa,,,,,,,
15.50006,75.50045,606.0,4.889142,India,,,,,,,,Iron
15.21009,74.50047,546.0,0.0,India,Karnataka,,,,,,,
22.16613,85.5002,469.0,7.49943,India,Bihar,,,,,,,Iron
15.48006,77.05041,408.0,1.9240832,India,Karnataka,,,,,,,
21.99946,85.4302,665.0,21.887575,India,Orissa,,,,,,,
15.90002,74.60047,752.0,2.7802885,India,Karnataka,,,,,,,Aluminum
15.90002,74.60047,752.0,2.7802885,India,Karnataka,,,,,,,Aluminum
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Andhra Pradesh,,,,,,,
31.20874,77.40045,2452.0,19.038195,India,Himachal Pradesh,,,,,,,
29.23226,61.61755,967.0,2.8189876,Pakistan,,,,,,,,Copper
8.13078,77.30039,0.0,0.0,India,Karnataka,,,,,,,
18.12981,79.43035,272.0,1.9511297,India,Andhra Pradesh,,,,,,,
23.7493,86.70017,159.0,5.6381774,India,Bihar,,,,,,,Phosphorus-Phosphates
16.60995,80.50032,30.0,0.96778584,India,Andhra Pradesh,,,,,,,Aluminum
22.04944,85.4102,522.0,3.4233975,India,Orissa,,,,,,,
13.16698,78.16707,819.0,3.8246028,India,Karnataka,,,,,,,Gold
22.72938,85.75019,203.0,1.3677462,India,Bihar,,,,,,,
27.66574,66.30073,1212.0,2.1291895,Pakistan,,,,,,,,Chromium
21.79947,85.20021,911.0,12.132359,India,Orissa,,,,,,,
11.9304,78.96035,157.0,0.0,India,,,,,,,,
33.05862,75.50051,3156.0,18.684303,India,Jammu and Kashmir,,,,,,,
21.19952,81.28031,294.0,2.1941142,India,Madhya Pradesh,,,,,,,
24.70921,94.49995,787.0,7.447609,India,Manipur,,,,,,,
20.99955,85.4169,204.0,11.370384,India,Orissa,,,,,,,"Aluminum, Contained or Metal"
17.23318,97.19989,16.0,0.9709923,Burma,,,,,,,,Nickel
17.23318,97.19989,16.0,0.9709923,Burma,,,,,,,,Nickel
27.24903,76.45046,362.0,4.5571504,India,Rajasthan,,,,,,,
9.00069,98.99985,51.0,2.9632673,Burma,,,,,,,,
9.05068,78.31037,8.0,5.26499,India,Karnataka,,,,,,,
22.72938,86.20018,174.0,5.7273407,India,Bihar,,,,,,,
21.02923,85.75599,122.0,7.4493303,India,Orissa,,,,,,,Chromium
11.70042,77.30039,864.0,8.813653,India,Andhra Pradesh,,,,,,,
11.70042,77.30039,864.0,8.813653,India,Andhra Pradesh,,,,,,,
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
13.91021,75.58044,579.0,2.1232355,India,Karnataka,,,,,,,
14.25016,98.49985,223.0,5.864291,Burma,,,,,,,,
20.82955,86.33018,16.0,1.9839022,India,Orissa,,,,,,,
20.82955,86.33018,16.0,1.9839022,India,Orissa,,,,,,,
20.82955,86.33018,16.0,1.9839022,India,Orissa,,,,,,,
22.77938,85.73019,254.0,0.92740995,India,Bihar,,,,,,,
21.92445,85.4002,622.0,6.047516,India,Orissa,,,,,,,
9.83391,78.50036,99.0,2.0977726,India,,,,,,,,Graphite
21.81619,72.13385,4.0,1.3629458,India,Gujarat,,,,,,,
33.09862,75.53051,2078.0,23.886238,India,Jammu and Kashmir,,,,,,,
18.69585,81.19501,754.0,17.098495,India,Madhya Pradesh,,,,,,,Iron
12.9603,77.58039,896.0,1.3286862,India,Karnataka,,,,,,,
12.9603,77.58039,896.0,1.3286862,India,Karnataka,,,,,,,
21.84946,85.15021,668.0,22.773884,India,Orissa,,,,,,,
23.02937,79.01037,323.0,12.769178,India,Madhya Pradesh,,,,,,,
21.06203,85.78849,106.0,9.059076,India,Orissa,,,,,,,Chromium
14.08348,98.16656,33.0,2.1245308,Burma,,,,,,,,
11.9504,77.31039,834.0,1.8953844,India,Karnataka,,,,,,,
8.45075,76.9337,0.0,0.0,India,Kerala,,,,,,,"Titanium, Pigment"
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
15.0801,76.55042,570.0,0.92740995,India,Karnataka,,,,,,,
22.14943,85.5502,489.0,1.3646672,India,Orissa,,,,,,,
22.14943,85.5502,489.0,1.3646672,India,Orissa,,,,,,,
22.14943,85.5502,489.0,1.3646672,India,Orissa,,,,,,,
25.77916,74.18051,535.0,1.8543341,India,Rajasthan,,,,,,,
22.00945,85.4102,634.0,14.703122,India,Orissa,,,,,,,
31.7987,77.26045,2044.0,36.181202,India,Punjab,,,,,,,
29.81553,79.75038,1410.0,16.447758,India,Uttar Pradesh,,,,,,,Magnesite
14.16687,98.49985,196.0,2.9397306,Burma,,,,,,,,
24.16596,87.16686,178.0,6.8593235,India,Bihar,,,,,,,Lead
24.16596,87.16686,178.0,6.8593235,India,Bihar,,,,,,,Lead
7.13418,80.31702,172.0,16.375677,Sri Lanka,,,,,,,,Graphite
21.90946,85.4302,628.0,1.3634243,India,Orissa,,,,,,,
22.00945,85.4002,544.0,19.138994,India,Orissa,,,,,,,
20.66626,97.49988,1781.0,25.89703,Burma,,,,,,,,
11.65043,78.15037,280.0,2.6491868,India,Andhra Pradesh,,,,,,,
11.65043,78.15037,280.0,2.6491868,India,Andhra Pradesh,,,,,,,
11.65043,78.15037,280.0,2.6491868,India,Andhra Pradesh,,,,,,,
11.65043,78.15037,280.0,2.6491868,India,Andhra Pradesh,,,,,,,
25.66589,116.66606,826.0,16.261765,China,Fujian [Fukien],,,,,,,"Lead, Zinc"
25.66589,116.66606,826.0,16.261765,China,Fujian [Fukien],,,,,,,"Lead, Zinc"
28.7,102.65282,2966.0,33.31935,China,Sichuan [Szechwan],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,
23.12906,106.72103,754.0,29.131927,China,Guangxi* [Kwangsi],,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
26.2394,103.03392,2293.0,31.007627,China,Yunnan,,,,,,,Copper
23.49932,101.49976,1721.0,24.86727,China,Yunnan,,,,,,,
23.49932,101.49976,1721.0,24.86727,China,Yunnan,,,,,,,
31.03207,113.08272,69.0,7.4373446,China,Hubei [Hupeh],,,,,,,Phosphorus-Phosphates
46.49792,83.00037,418.0,2.2914405,China,Xinjiang* [Sinkiang],,,,,,,
45.39813,127.61883,385.0,8.017233,China,Heilongjiang [Heilungkiang],,,,,,,Copper
37.5984,120.29916,0.0,0.0,China,Shandong [Shantung],,,,,,,Gold
35.09849,111.19945,414.0,1.8543341,China,Shanxi [Shansi],,,,,,,
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,Iron
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,Iron
29.49892,121.49921,0.0,0.0,China,Zhejiang [Chekiang],,,,,,,Iron
43.99801,87.50019,550.0,0.0,China,Xinjiang* [Sinkiang],,,,,,,
38.49831,113.49935,976.0,36.82089,China,Shanxi [Shansi],,,,,,,
23.49933,107.4996,258.0,12.670295,China,Guangxi* [Kwangsi],,,,,,,
23.49933,107.4996,258.0,12.670295,China,Guangxi* [Kwangsi],,,,,,,
23.49933,107.4996,258.0,12.670295,China,Guangxi* [Kwangsi],,,,,,,
23.49934,111.4995,24.0,9.244681,China,Guangdong [Kwangtung],,,,,,,
23.49934,111.4995,24.0,9.244681,China,Guangdong [Kwangtung],,,,,,,
23.49934,111.4995,24.0,9.244681,China,Guangdong [Kwangtung],,,,,,,
31.83204,118.83256,9.0,0.0,China,Jiangsu [Kiangsu],,,,,,,
30.6155,114.24939,29.0,9.727723,China,Hubei [Hupeh],,,,,,,Aluminum
27.499,102.49973,1852.0,11.058119,China,Sichuan [Szechwan],,,,,,,
27.499,102.49973,1852.0,11.058119,China,Sichuan [Szechwan],,,,,,,
27.8323,112.29946,92.0,2.2923176,China,Hunan,,,,,,,"Lead, Zinc"
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
41.49824,123.49902,66.0,2.4751425,China,Liaoning,,,,,,,
31.28201,98.06655,4244.0,8.393794,China,Xizang* (Tibet),,,,,,,
37.41507,112.49939,775.0,1.4909301,China,Shanxi [Shansi],,,,,,,"Aluminum, Contained or Metal"
30.8971,117.9993,87.0,11.600444,China,Anhui [Anhwei],,,,,,,Copper
41.89818,118.59916,1013.0,17.256258,China,Nei Mongol* (Inner Mongolia),,,,,,,Gold
40.49828,122.49907,47.0,1.531924,China,Liaoning,,,,,,,
25.23172,116.49906,551.0,22.899246,China,Fujian [Fukien],,,,,,,Copper
29.49889,115.49936,306.0,0.92740995,China,Jiangxi [Kiangsi],,,,,,,
29.49889,115.49936,306.0,0.92740995,China,Jiangxi [Kiangsi],,,,,,,
22.49944,115.4994,0.0,0.0,China,Guangdong [Kwangtung],,,,,,,
25.49919,114.49941,181.0,4.145534,China,Jiangxi [Kiangsi],,,,,,,
25.49919,114.49941,181.0,4.145534,China,Jiangxi [Kiangsi],,,,,,,
25.49919,114.49941,181.0,4.145534,China,Jiangxi [Kiangsi],,,,,,,
26.99908,112.99945,172.0,5.57324,China,Hunan,,,,,,,"Lead, Zinc"
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,
40.49824,117.49921,709.0,16.387468,China,Hebei [Hopeh],,,,,,,
32.4987,118.49926,67.0,2.385583,China,Jiangsu [Kiangsu],,,,,,,
30.49883,117.4993,217.0,17.187363,China,Anhui [Anhwei],,,,,,,
30.49883,117.4993,217.0,17.187363,China,Anhui [Anhwei],,,,,,,
30.49883,117.4993,217.0,17.187363,China,Anhui [Anhwei],,,,,,,
36.74844,118.08254,74.0,0.0,China,Shandong [Shantung],,,,,,,Aluminum
22.27942,85.3602,470.0,16.6546,India,Bihar,,,,,,,
48.36977,130.26309,219.0,1.6756692,China,Heilongjiang [Heilungkiang],,,,,,,Gold
41.49815,109.48275,1567.0,1.8543341,China,Nei Mongol* (Inner Mongolia),,,,,,,Phosphorus-Phosphates
41.91483,109.08276,1598.0,2.657833,China,Nei Mongol* (Inner Mongolia),,,,,,,Fluorine-Fluorite
29.11217,102.81972,2374.0,32.64795,China,Sichuan [Szechwan],,,,,,,"Lead, Zinc"
29.49891,119.33256,44.0,2.1382902,China,Zhejiang [Chekiang],,,,,,,
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
30.9321,117.78259,-7.0,16.613012,China,Anhui [Anhwei],,,,,,,Copper
22.49943,111.4995,200.0,12.915868,China,Guangdong [Kwangtung],,,,,,,
25.38666,101.62666,1847.0,24.137667,China,Yunnan,,,,,,,Copper
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
37.41651,120.04447,4.0,0.92740995,China,Shandong [Shantung],,,,,,,"Silver, Gold"
25.49921,119.49929,36.0,7.6534433,China,Fujian [Fukien],,,,,,,
25.49921,119.49929,36.0,7.6534433,China,Fujian [Fukien],,,,,,,
25.49921,119.49929,36.0,7.6534433,China,Fujian [Fukien],,,,,,,
31.13152,97.94455,4345.0,19.852432,China,,,,,,,,Copper
32.49864,105.19964,865.0,20.41927,China,Sichuan [Szechwan],,,,,,,Gold
26.58238,106.71631,1084.0,3.243204,China,Guizhou [Kweichow],,,,,,,Aluminum
26.58238,106.71631,1084.0,3.243204,China,Guizhou [Kweichow],,,,,,,Aluminum
26.58238,106.71631,1084.0,3.243204,China,Guizhou [Kweichow],,,,,,,Aluminum
41.49826,125.49897,518.0,16.298796,China,Liaoning,,,,,,,"Lead, Zinc"
41.49826,125.49897,518.0,16.298796,China,Liaoning,,,,,,,"Lead, Zinc"
41.49826,125.49897,518.0,16.298796,China,Liaoning,,,,,,,"Lead, Zinc"
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,Iron
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,Iron
41.76484,109.96613,1615.0,2.6523857,China,Nei Mongol* (Inner Mongolia),,,,,,,Iron
26.49911,113.49943,220.0,13.798489,China,Hunan,,,,,,,
26.49911,113.49943,220.0,13.798489,China,Hunan,,,,,,,
26.49911,113.49943,220.0,13.798489,China,Hunan,,,,,,,
36.74845,119.91588,33.0,2.4923651,China,Shandong [Shantung],,,,,,,Gold
34.76522,111.28275,515.0,13.400641,China,Henan [Honan],,,,,,,Aluminum
24.49927,114.49942,627.0,19.77158,China,Guangdong [Kwangtung],,,,,,,
24.49927,114.49942,627.0,19.77158,China,Guangdong [Kwangtung],,,,,,,
35.58176,110.66616,377.0,1.4696448,China,Shanxi [Shansi],,,,,,,Aluminum
35.58176,110.66616,377.0,1.4696448,China,Shanxi [Shansi],,,,,,,Aluminum
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
24.49926,111.49949,132.0,2.115602,China,Guangxi* [Kwangsi],,,,,,,
26.49909,107.49959,1219.0,13.381804,China,Guizhou [Kweichow],,,,,,,
26.49909,107.49959,1219.0,13.381804,China,Guizhou [Kweichow],,,,,,,
30.99875,103.99969,569.0,2.9827576,China,Sichuan [Szechwan],,,,,,,Antimony
30.99875,103.99969,569.0,2.9827576,China,Sichuan [Szechwan],,,,,,,Antimony
21.49951,108.49958,0.0,0.0,China,Guangdong [Kwangtung],,,,,,,
25.96801,101.36726,2085.0,19.099161,China,Yunnan,,,,,,,Copper
18.49978,109.99956,36.0,1.9553015,China,Hainan,,,,,,,
29.90772,106.31131,566.0,2.7802885,China,Sichuan [Szechwan],,,,,,,Strontium
41.13151,117.7325,653.0,12.651052,China,Hebei [Hopeh],,,,,,,
24.98251,107.5329,683.0,5.547545,China,Guangxi* [Kwangsi],,,,,,,
27.49904,115.99937,140.0,5.573168,China,Jiangxi [Kiangsi],,,,,,,
37.41512,121.41584,48.0,2.9798439,China,Shandong [Shantung],,,,,,,Fluorine-Fluorite
23.33265,107.5663,109.0,2.7405567,China,Guangxi* [Kwangsi],,,,,,,Aluminum
23.33265,107.5663,109.0,2.7405567,China,Guangxi* [Kwangsi],,,,,,,Aluminum
23.33265,107.5663,109.0,2.7405567,China,Guangxi* [Kwangsi],,,,,,,Aluminum
27.58229,85.41691,2136.0,34.82523,Nepal,,,,,,,,
24.91591,105.66635,1154.0,19.364676,China,Guizhou [Kweichow],,,,,,,
29.49891,118.99928,292.0,37.507236,China,Zhejiang [Chekiang],,,,,,,
26.53237,101.73305,1300.0,22.655819,China,Sichuan [Szechwan],,,,,,,Iron
32.99863,110.49948,446.0,25.53806,China,Hubei [Hupeh],,,,,,,
41.66493,123.83231,180.0,7.4428153,China,Liaoning,,,,,,,Zinc
26.49908,104.79967,2169.0,26.87079,China,Guizhou [Kweichow],,,,,,,Iron
23.49936,115.4994,303.0,14.856704,China,Guangdong [Kwangtung],,,,,,,
23.49936,115.4994,303.0,14.856704,China,Guangdong [Kwangtung],,,,,,,
27.49902,111.49948,400.0,34.247967,China,Hunan,,,,,,,Iron
27.49902,111.49948,400.0,34.247967,China,Hunan,,,,,,,Iron
42.19817,118.89915,645.0,7.4819884,China,Nei Mongol* (Inner Mongolia),,,,,,,Gold
30.49877,102.49972,3995.0,34.949383,China,Sichuan [Szechwan],,,,,,,
30.49877,102.49972,3995.0,34.949383,China,Sichuan [Szechwan],,,,,,,
30.49877,102.49972,3995.0,34.949383,China,Sichuan [Szechwan],,,,,,,
31.34877,118.41597,6.0,1.0859023,China,Anhui [Anhwei],,,,,,,Copper
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
26.2158,104.13299,1994.0,3.6091213,China,Yunnan,,,,,,,Phosphorus-Phosphates
31.03409,117.87959,7.0,2.3538516,China,Anhui [Anhwei],,,,,,,Copper
11.25047,77.90038,171.0,1.8906403,India,,,,,,,,
40.49829,124.49901,407.0,25.56165,China,Liaoning,,,,,,,Manganese
40.49829,124.49901,407.0,25.56165,China,Liaoning,,,,,,,Manganese
14.76012,78.90036,201.0,5.1282277,India,Andhra Pradesh,,,,,,,
21.02893,85.75519,118.0,2.1920457,India,Orissa,,,,,,,Chromium
8.56743,81.21699,0.0,0.0,Sri Lanka,,,,,,,,Phosphorus-Phosphates
26.45909,77.56042,175.0,8.975071,India,Rajasthan,,,,,,,
25.76586,113.19944,1211.0,19.230602,China,Hunan,,,,,,,"Bismuth, Fluorine-Fluorite, Molybdenum, Tin, Tungsten"
24.76592,102.58303,1974.0,11.927754,China,Yunnan,,,,,,,Phosphorus-Phosphates
25.49919,113.49944,681.0,15.4560175,China,Guangdong [Kwangtung],,,,,,,
25.49919,113.49944,681.0,15.4560175,China,Guangdong [Kwangtung],,,,,,,
25.49919,113.49944,681.0,15.4560175,China,Guangdong [Kwangtung],,,,,,,
34.49854,112.49941,212.0,1.8543341,China,Henan [Honan],,,,,,,
34.49854,112.49941,212.0,1.8543341,China,Henan [Honan],,,,,,,
33.80857,75.30052,1887.0,21.328434,India,Jammu and Kashmir,,,,,,,
35.49848,113.49938,1261.0,24.18438,China,Henan [Honan],,,,,,,
35.49848,113.49938,1261.0,24.18438,China,Henan [Honan],,,,,,,
35.49848,113.49938,1261.0,24.18438,China,Henan [Honan],,,,,,,
20.65516,96.4666,1098.0,31.573048,Burma,,,,,,,,
34.66523,73.16729,2465.0,16.291418,Pakistan,,,,,,,,Magnesite
22.24943,85.3802,564.0,15.658602,India,Bihar,,,,,,,
41.29817,112.59935,1732.0,2.2271144,China,Nei Mongol* (Inner Mongolia),,,,,,,Gold
11.03049,79.03035,71.0,2.0808828,India,,,,,,,,
21.05033,85.81959,169.0,2.1034834,India,Orissa,,,,,,,Chromium
11.45045,78.18037,225.0,1.8919646,India,Andhra Pradesh,,,,,,,
8.91739,98.99985,81.0,9.241324,Burma,,,,,,,,"Tin, Tungsten"
12.70032,79.98033,34.0,0.0,India,Andhra Pradesh,,,,,,,
14.23347,98.31656,240.0,4.8616924,Burma,,,,,,,,
22.09944,85.3302,482.0,4.762102,India,,,,,,,,Iron
22.09944,85.3302,482.0,4.762102,India,,,,,,,,Iron
21.06063,85.81829,144.0,4.6273675,India,Orissa,,,,,,,Chromium
31.11549,118.13258,150.0,10.617602,China,Anhui [Anhwei],,,,,,,
46.49803,121.499,589.0,13.000102,China,Nei Mongol* (Inner Mongolia),,,,,,,
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
11.61043,78.50036,274.0,4.7224092,India,Andhra Pradesh,,,,,,,
20.91624,96.88319,942.0,2.7802885,Burma,,,,,,,,Iron
36.66512,114.08265,292.0,4.6150727,China,Hebei [Hopeh],,,,,,,
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,
14.9801,79.50034,89.0,2.877936,India,Andhra Pradesh,,,,,,,
9.91729,99.08314,6.0,0.92740995,Burma,,,,,,,,
26.4824,112.58276,130.0,21.863945,China,Hunan,,,,,,,Lead
26.4824,112.58276,130.0,21.863945,China,Hunan,,,,,,,Lead
22.29942,85.25021,406.0,22.051506,India,Bihar,,,,,,,
21.02843,85.76349,122.0,5.0323615,India,Orissa,,,,,,,Chromium
11.15048,78.58036,134.0,2.9811285,India,,,,,,,,
21.02703,85.76769,148.0,9.61236,India,Orissa,,,,,,,Chromium
46.69813,131.53199,99.0,2.2943714,China,Heilongjiang [Heilungkiang],,,,,,,Gold
18.41649,109.64956,249.0,9.393654,China,Hainan,,,,,,,Phosphorus-Phosphates
31.09875,77.16045,1910.0,22.126175,India,Himachal Pradesh,,,,,,,
32.49868,114.49937,67.0,1.0995638,China,Henan [Honan],,,,,,,
32.49868,114.49937,67.0,1.0995638,China,Henan [Honan],,,,,,,
21.08283,86.60017,10.0,1.9872619,India,Orissa,,,,,,,"Chromium, Ferrochrome"
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
30.49881,114.49938,49.0,2.1518342,China,Hubei [Hupeh],,,,,,,Iron
